word,definition,translation
natters,v talk socially without exchanging too much information,"v. 唠叨, 瞎扯( natter的第三人称单数 )"
natthex,,"教堂西门(指早期基督教堂的西门, 非忏悔者不许进入)"
nattier,s marked by up-to-dateness in dress and manners,blue 淡蓝色
nattierblue,,n. 柔和的蓝色
nattiest,s. marked by up-to-dateness in dress and manners,"a. 整洁漂亮的( natty的最高级 ); 潇洒的, 灵巧的"
nattily,r. in a natty manner; with smartness,"adv. 整洁地, 帅地"
nattiness,n stylishness as evidenced by a smart appearance,"n. 整洁, 帅"
natto,,"纳豆, 水豆豉"
natty,s marked by up-to-dateness in dress and manners,"a. 整洁的, 帅的, 清楚的, 敏捷的"
natu,,n. (Natu)人名；(罗)纳图
natual binary coded decimal system,,[电] 自然二进编码十进系统
natuary,,分娩室
Natufian,,n. 纳图夫人(约公元前1万年的史前人)
natulane,,[化] 甲基苄肼
natur,, [医][=naturalis]（拉）天然的，自然的
natura,,n. [意]自然
naturable,,[网络] 可忍耐
natural,n. someone regarded as certain to succeed\nn. a notation cancelling a previous sharp or flat\nn. (craps) a first roll of 7 or 11 that immediately wins the stake\na. in accordance with nature; relating to or concerning nature,"n. 白痴\na. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的"
natural (high)polymer,,[化] 天然高分子化合物
natural ability,, 本能
natural abortion,,[医] 自然流产
natural accretion,,[法] 自然添附
natural acquired immunity,,[医] 天然后天免疫
natural action,,[网络] 自然行动
natural adhesive,,[化] 天然胶粘剂
natural affection,,[法] 自然感情
natural ageing,,[化] 自然老化
natural aging,,[化] 自然老化
natural air circulation,,[化] 空气自然循环
natural allegiance,,[法] 对祖国的忠诚
natural amboceptor,,[医] 天然介体
natural amputation,,"[医] 自然断肢, 先天切断术"
natural and man-made disasters,,[法] 天灾人祸
natural antiageing protective,,[化] 天然防老剂
natural antibacterial immunity,,[医] 天然抗菌免疫
natural antibody,,"[化] 自然抗体\n[医] 天然抗体, 正常抗体"
natural antioxidant,,[化] 天然防老剂
natural antitoxic immunity,,[医] 天然抗毒免疫
natural asphalt,,[化] 天然沥青
natural base,,[化] 生物碱
natural binary,,[计] 自然二进制
natural binary code,,[计] 自然二进制代码
natural binary-coded decimal,,[计] 自然二进制编码的十进制
natural bitumen,,[化] 天然沥青\n[经] 天然沥青
natural body,,[法] 自然人
natural bonded molding sand,,[机] 天然模砂
natural boundary,,"[法] 自然疆界, 天然国境"
natural boundary condition,,[化] 自然边界条件
natural business year,,[经] 自然营业年度
natural calamities,,[经] 自然灾害
natural calamity,,"[法] 自然灾害, 天灾"
natural capacity,,[电] 固有电容
natural capital,,[经] 自然资本货物
natural cement,,[化] 天然水泥
natural childbirth,,"n. 不用药物的分娩, 自然分娩"
natural children,,"[法] 私生子女, 非婚生子女"
natural circulation,,[计] 自然循环\n[化] 自然循环
natural circulation boiler,,[机] 自然循环锅炉
natural classification,,[经] 按性质别分类
natural colour,,天然色素
natural commutation,,[电] 自然整流
natural condition,,[法] 自然条件
natural conditioned connection,,[医] 自然条件联系
natural conditioned stimulus,,[医] 自然条件刺激物
natural consequences of acts,,[法] 行为的自然结果
natural control,,[计] 自然控制
natural convection,,[化] 自然对流
natural convection cooling,,[计] 自然对流冷却
natural cooling,,[计] 自然冷却\n[化] 自然冷却
natural covering,,[网络] 天然的遮盖
natural cure,,[医] 自愈
natural curing,,[化] 自然发酵; 应时发酵
natural current,,[计] 自然电流
natural daughter,,私生女
natural death,,"[医] 自然死, 寿终"
natural deduction,,[计] 自然演绎
natural deduction system,,[计] 自然演绎系统
natural dentition,,[医] 天然牙列
natural denture,,[医] 自然牙列
natural deposit,,[经] 自然存款
natural depression,,un. 天然凹陷
natural destruction,,[法] 自然毁损
natural dialogue,,[计] 自然对话
natural draft,,[计] 自然通风\n[化] 自然通风
natural draft cooling tower,,[化] 自然通风冷却塔
natural draft transformer,,[电] 自然通风变压器
natural draught,,[化] 自然通风
natural draught cooling tower,,[化] 自然通风凉水塔
natural draw ratio,,[化] 自然拉伸比
natural drug,,[化] 天然药物
natural drying,,[化] 自然干燥
natural dumping order,,[计] 自然转储次序
natural dye,,[化] 天然染料
natural dyes,,[化] 天然染料
natural economy,,[经] 自然经济
natural electrode,,[机] 天然石墨电极
natural element ansformer,,[电] 天然元素
natural elevation,,[网络] 自然标高
natural enclosure,,[网络] 天然围栏
natural endowment,, 天然条件; 禀赋
natural environment,,[法] 自然环境
natural equation,,[计] 自然方程
natural event,,un. 自然事件\n[网络] 爱男
natural evidence,,[法] 自然证据
natural expenses,,[经] 性质别费用
natural family planning,, [医]安全期计划生育
natural father,,[法] 生父
natural fiber,, 天然纤维
natural fibre,,[化] 天然纤维
natural fixture,,[法] 自然的固定物
natural food,,n. 天然食品
natural food conditioned reflex,,[医] 条件[性]自然食物反射
natural fool,,[法] 天生的白痴
natural force,,[法] 自然力
natural frequency,,[计] 自然频率\n[化] 固有频率
natural frequency of an antenna,,[电] 天线自然频率
natural frequency of tube,,[化] 管子固有频率
natural fruits,,[法] 天生孳息
natural function generator,,"[计] 自然函数发生器, 自然函数生成程序"
natural gas,, 天然气
natural gas liquid,,"[经] 天然汽油, 凝析油"
natural gas liquids,,[化] 天然气凝析液; 气体汽油
natural gas odorant,,[化] 天然气的添味剂
natural gas storage,,[化] 天然气的储藏
natural gasoline,,[化] 凝析油; 天然汽油\n[经] 天然汽油
natural glass,, 天然玻璃，火山玻璃
natural gliding angle,,[机] 固有滑翔角
natural goods,,[法] 天然物
natural graphite,,[机] 天然石墨
natural growth rate of population,,[经] 人口自然增松率
natural guardian,,"[法] 自然监护人, 养育监护人"
natural head,,"[机] 天然落差, 全落差"
natural healer,,"[医] 治病术土, 江湖医"
natural heir,,"[法] 当然继承人, 法定继承人"
natural hemelysin,,[医] 天然溶血素
natural history,,"n. 博物学, 有关博物学的书"
natural homomorphism,,[计] 自然同态
natural illumination,,"[医] 自然照明, 自然采光"
natural image,,[计] 自然图象
natural immunity,,[医] 天然免疫
natural increase,,[经] 人口的自然增松率
natural increasing,,"[计] 自然递增, 自然增长"
natural inductance,,[电] 固有电感
natural infancy,,[医] 幼年(七岁前)
natural infection,,[医] 天然感染
natural interference,,[电] 固有干扰
natural interlock,,[计] 自然联锁
natural isomorphism,,"[计] 自然同构, 固有同构"
natural join,,[计] 自然连接
natural justice,,"[法] 自然公正, 自然公平, 自然正义"
natural labor,,"[医] 顺产, 自然分娩"
natural language,,[计] 自然语言
natural language analysis,,[计] 自然语言分析
natural language communication,,[计] 自然语言通信
natural language data base,,[计] 自然语言数据库
natural language explanation,,"[计] 自然语言说明, 自然语言解释"
natural language input,,[计] 自然语言输入
natural language interface,,[计] 自然语言接口
natural language learning,,[计] 自然语言学习
natural language parsing,,[计] 自然语言分析
natural language processing,,[计] 自然语言处理
natural language processing application,,[网络] 自然语言处理应用
natural language processor,,[网络] 语言处理器
natural language programming,,[计] 自然语言程序设计
natural language query system,,[计] 自然语言询问系统
natural language symbol string,,[计] 自然语言符号串
natural language system,,[计] 自然语言系统
natural language text,,"[计] 自然语言正文, 自然语言原文"
natural language translation,,[计] 自然语言翻译
natural language understanding,,[计] 自然语言理解
natural latex,,[化] 天然胶乳
natural law,,[计] 自然率\n[化] 自然法则; 自然规律
natural law generaor,,[计] 解析函数发生器
natural law jurisprudence,,[法] 自然法学
natural law of nations,,[法] 自然国际法
natural law school,,[法] 自然法学派
natural leak,,[医] 自漏
natural liberty,,[法] 天赋自由权
natural life,,[经] 自然寿命
natural light,,[化] 自然光
natural lighting,,[医] 自然采光
natural line width,,[化] 自然线宽
natural logarithm,,[计] 自然对数
natural loop,,[计] 自然循环
natural loss,,[经] 自然损耗
natural magic,,"运用自然的魔术,对自然的驾驭;魔术,戏法"
natural magnet,,[电] 天然磁铁
natural man,,[经] 自然人
natural merge sort,,[计] 自然归并分类
natural merging,,[计] 自然归并
natural modes,,[计] 自然模
natural monopoly,,[经] 天然垄断
natural mother,,[法] 生母
natural mutation,,[医] 自然突变
natural noise,,[计] 自然噪声
natural number,,[计] 自然数
natural object,, 自然景物
natural obligations,,[法] 自然债
natural oil,,[化] 天然油
natural orbital,,[化] 自然轨道
natural order,, 自然顺序
natural ordering,,"[计] 自然顺序, 自然排序"
natural oscillation,,"[机] 自然摆动, 固有摆动, 自然振动"
natural parents,,[法] 生身父母
natural pattern,,[机] 实物模型
natural perfume,,[化] 天然香料
natural period,,[计] 自然周期
natural person,,[法] 自然人
natural phenomenon,, 自然现象
natural philosopher,,"自然哲学家,物理学家"
natural philosophy,,"自然哲学,自然科学"
natural polymer,,[化] 天然高分子
natural possession,,[法] 自然占有
natural premium,,[医] 按年保险费
natural process,,[化] 不可逆过程
natural product,,"[经] 天然产品, 自然产品"
natural radiactivity,,[电] 天然放射现象
natural radiation,,[化] 天然放射
natural radioactivity,,"[化] 天然放射性\n[医] 自然放射性, 自然放射现象"
natural radiocarbon,,[化] 放射性碳
natural radionuclide,,[化] 天然放射性核数
natural rate of growth,,[经] 正常增松率
natural rate of interest,,[经] 自然利率
natural reason,,[网络] 自然理性；并不是按天赋理性；属血气之伦的理性
natural red,,[机] 红紫素
natural repair,,[医] 自愈
natural representative,,[法] 当然代表
natural reserves,,"[法] 当然保护区, 天然景物保护区"
natural reservoir energy,,[经] 自然油藏能量
natural resin,,[化] 天然树脂
natural resin of recent period,,[化] 近代树脂
natural resonance,,[电] 固有谐振
natural resource,, 自然资源
natural resource management,,[计] 自然资源管理
natural resources,,n. 天然资源; 自然资源; 富源
natural rights,,"[法] 天赋人权, 自然权利, 生而具有的权利"
natural risk,,"[经] 正常的风险, 自然风险"
natural rubber,,[化] 天然橡胶
natural rubber adhesive,,[化] 天然橡胶胶粘剂
natural salivary conditioned reflex,,[医] 条件[性]自然唾液反射
natural sand,,[机] 天然砂
natural scale,,[计] 自然尺度
natural science,,[计] 自然科学\n[医] 自然科学
natural scientist,, 自然科学家
natural seasoning,,"[机] 自然干燥法, 自然季化处理"
natural selection,,"[医] 自然选择, 自然淘汰"
natural sequence,,[计] 自然序列
natural sera,,"[医] 天然血清, 正常血清"
natural series,,[计] 自然系列
natural servitude,,[法] 自然地役
natural setting,,自然环境
natural shape,,[网络] 自然形态；自然形状；自然随形
natural silica sand,,[机] 天然矽砂
natural soda,,[化] 天然碱
natural spring,, [医]天然泉
natural state,,[计] 自然状态
natural stimulus,,[医] 自然刺激物
natural structure,,[计] 自然结构
natural subtype,,[计] 自然子类型
natural succession,,"[法] 当然继承, 法定继承"
natural synthesis,,[化] 自然合成
natural theology,, 自然神论
natural tolerance,,"[经] 自然容许度(量), 自然损耗容许量"
natural transformation,,[计] 自然变换
natural transmutation,,[医] 自然蜕变
natural unit,,[数] 自然单位
natural ventilation,,[化] 自然通风\n[医] 自然通风
natural vibration,,[化] 固有振动
natural virtue,, 自然美德（人的基本美德）
natural wages,,[经] 实物工资
natural wastage,,"[经] 自然损耗, 自然减员"
natural wavelength,,"[计] 固有波长, 自然波长"
natural width,,[计] 自然宽度
natural-born,,"a. 生就的, 生来的"
natural-born citizen,,[法] 本国出生的
natural-born subject,,[法] 生来籍民
natural-circulation evaporator,,[化] 自然循环蒸发器
natural-fibre,,[纺] 天然纤维
natural-fibres,plural of natural-fibre,(natural-fibre 的复数) [纺] 天然纤维
natural-gasoline plant,,[机] 天然汽油厂
natural-looking,,un. 天然外观\n[网络] 自然的美观；长相一般的
naturales liberi,,[法] 非婚生子女
naturalia,,[法] 常素
naturalia negotii,,[法] 通常条件
naturalis,, [医]（拉）天然的，自然的
naturalis obligatio,,[法] 自然债务
naturalis possessio,,[法] 自然占有
naturalisation,n the quality of being brought into conformity with nature\nn the proceeding whereby a foreigner is granted citizenship\nn the introduction of animals or plants to places where they flourish but are not indigenous\nn changing the pronunciation of a borrowed word to agree with the borrowers' phonology,"n. 归化, 移入"
naturalise,v adopt to another place\nv make more natural or lifelike\nv make into a citizen\nv adapt (a wild plant or unclaimed land) to the environment,"vt. 授与...以国籍, 使入国籍, 移植, 移养, 采纳, 顺化, 归化"
naturalised,v adopt to another place\nv make more natural or lifelike\nv make into a citizen\nv adapt (a wild plant or unclaimed land) to the environment\ns planted so as to give an effect of wild growth,vt. 使入国籍；使归化\nvi. 加入国籍；归化（等于naturalize）
naturalises,-s form of naturalise\nv adopt to another place\nv make more natural or lifelike\nv make into a citizen\nv adapt (a wild plant or unclaimed land) to the environment,"(naturalise 的第三人称 -s形式) vt. 授与...以国籍, 使入国籍, 移植, 移养, 采纳, 顺化, 归化"
naturalising,-ing form of naturalise\nv adopt to another place\nv make more natural or lifelike\nv make into a citizen\nv adapt (a wild plant or unclaimed land) to the environment,"(naturalise 的现在分词) vt. 授与...以国籍, 使入国籍, 移植, 移养, 采纳, 顺化, 归化"
naturalism,n. (philosophy) the doctrine that the world can be understood in scientific terms without recourse to spiritual or supernatural explanations\nn. an artistic movement in 19th century France; artists and writers strove for detailed realistic and factual description,"n. 自然主义, 本能行动"
naturalist,n. an advocate of the doctrine that the world can be understood in scientific terms\nn. a biologist knowledgeable about natural history (especially botany and zoology),n. 自然主义者
naturalistic,s. representing what is real; not abstract or ideal,"a. 自然的, 自然主义的"
naturalistically,,adv. naturalistic的变形
naturalists,n. an advocate of the doctrine that the world can be understood in scientific terms\nn. a biologist knowledgeable about natural history (especially botany and zoology),n. 博物学家( naturalist的复数形式 ); （文学艺术的）自然主义者
naturality,n. Nature; naturalness., 自然性
naturalization,n. the quality of being brought into conformity with nature\nn. the proceeding whereby a foreigner is granted citizenship\nn. the introduction of animals or plants to places where they flourish but are not indigenous,"n. 归化, 移入, 移植\n[法] 入籍, 归化"
naturalization right,,"[法] 入籍权, 归化权"
naturalizations,plural of naturalization\nn. the quality of being brought into conformity with nature\nn. the proceeding whereby a foreigner is granted citizenship\nn. the introduction of animals or plants to places where they flourish but are not indigenous,"(naturalization 的复数) n. 归化, 移入, 移植\n[法] 入籍, 归化"
naturalize,v. make into a citizen\nv. explain with reference to nature\nv. adopt to another place,"vt. 授与...以国籍, 使入国籍, 移植, 移养, 采纳, 顺化, 归化"
naturalized,s. planted so as to give an effect of wild growth,"a. 自然化的, 归化的\nv. 接收（外国人）入籍( naturalize的过去式和过去分词 ); 使归化; 将（植物等）引进异域种植; 吸收"
naturalized citizen,,[法] 已归化公民
naturalized person,,"[法] 归化人, 入籍者"
naturalized subjects,,[法] 已归入国民
naturalizes,v make into a citizen\nv explain with reference to nature\nv adopt to another place\nv make more natural or lifelike\nv adapt (a wild plant or unclaimed land) to the environment,v. 接收（外国人）入籍( naturalize的第三人称单数 ); 使归化; 将（植物等）引进异域种植; 吸收
naturalizing,p. pr. & vb. n. of Naturalize,v. 接收（外国人）入籍( naturalize的现在分词 ); 使归化; 将（植物等）引进异域种植; 吸收
naturally,r. as might be expected\nr. according to nature; by natural means; without artificial help\nr. through inherent nature\nr. in a natural or normal manner,"adv. 自然地, 以自然力, 天生地"
naturally bonded sand,,[机] 天然粘结砂
naturally occurring,,[网络] 天然存在的；自然生成；自然产生
naturalness,n. the quality of being natural or based on natural principles\nn. the likeness of a representation to the thing represented,"n. 自然, 当然"
naturals,n. someone regarded as certain to succeed\nn. a notation cancelling a previous sharp or flat\nn. (craps) a first roll of 7 or 11 that immediately wins the stake,n. 非常适合或肯定成功的人或事物( natural的复数形式 )
naturating,,[网络] 饱和的
nature,n. the essential qualities or characteristics by which something is recognized\nn. a causal agent creating and controlling things in the universe\nn. the natural physical world including plants and animals and landscapes etc.\nn. the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions,"n. 自然, 大自然, 本性, 性格, 性质\n[医] 自然, 大自然; 本性, 性能"
nature increase,,[法] 自然增长
nature of a thing,,[法] 事物的本性
nature of agreement,,[法] 协议的性质
nature of allowance account,,[经] 折让帐户性质
nature of an incident,,[法] 事故的性质
nature of business,, 商业性质
nature of contradiction,,[法] 矛盾的性质
nature of crime,,[法] 犯罪性质
nature of law,,[法] 法律的性质
nature of libel,,[法] 文字诽谤的性质
nature of mistake,,[法] 错误的性质
nature of the evidence,,[法] 证据的性质
nature of tort,,[法] 侵权行为的性质
nature reserve,,n. 自然保护区
nature rights,,[法] 自然权利
nature strip,, （房屋或建筑物前靠路边的）公共绿化带
nature study,,小学自然课
nature time,,[化] 松弛时间
nature trail,,n. 通往自然景观的小径
nature worship,,n. 自然崇拜，对自然现象之崇拜，对大自然的喜爱
nature-inspired,, 自然启发
nature-loving,,adj. 热爱自然的
natured,"a. Having (such) a nature, temper, or disposition; disposed;\n   -- used in composition; as, good-natured, ill-natured, etc.",abbr. 表示“本性...的、性...情的”之义
naturel,,n. (Naturel)人名；(法)纳蒂雷尔
naturels,plural of naturel,(naturel 的复数) n. (Naturel)人名；(法)纳蒂雷尔
natures,n the essential qualities or characteristics by which something is recognized\nn a causal agent creating and controlling things in the universe\nn the natural physical world including plants and animals and landscapes etc.\nn the complex of emotional and intellectual attributes that determine a person's characteristic actions and reactions\nn a particular type of thing,n. 性质（nature的复数）
naturetin,,苄氟噻(嗪)
naturism,n going without clothes as a social practice,n. 对自然现象的崇拜
naturist,n a person who practices nudity for reasons of health or religion,"n. (=nudist)天体运动者, 裸体主义者(指认为裸体有益身心的人)"
naturistic,a in accord with naturism,a. naturist（自然崇拜者）的变形
naturists,plural of naturist\nn a person who practices nudity for reasons of health or religion,"(naturist 的复数) n.(=nudist)天体运动者, 裸体主义者(指认为裸体有益身心的人)"
naturita,, [地名] [美国] 纳彻里塔
naturopath,n. a therapist who practices naturopathy,[医] 自然医[术]士
naturopathic,,[医] 自然医术的
naturopaths,plural of naturopath\nn. a therapist who practices naturopathy,(naturopath 的复数) [医] 自然医[术]士
naturopathy,n. a method of treating disease using food and exercise and heat to assist the natural healing process,n. 自然疗法\n[医] 自然医术(用空气.光.水.热等自然因素治疗)
naturophilite,,磷钠锰矿
naturphilosoph,,<德> n.永恒自然法则论者
naturphilosopher,,<德> n.永恒自然法则论者
naturphilosophie,, 德国自然哲学
natus,,[法] 出生婴儿
NatWest,,abbr. 国民西敏寺银行（National Westminster Bank）
natwick,, [人名] 纳特威克; [地名] [美国] 纳特威克
natya,,[网络] 娜佳；戏剧
NAU,,[计] 网络可访问部件
nauch,n an intricate traditional dance in India performed by professional dancing girls,n. (印度职业舞女的)舞蹈表演
Nauclea,n. small genus of evergreen tropical shrubs or trees with smooth leathery leaves,乌檀属
Nauclea diderrichii,,[网络] 狄氏黄胆木
Nauclea gambir,,[医] 儿茶
Nauclea Korth,,[医] 乌檀属
naucleine,,乌檀碱
naucoris,,潜蝽
Naucrates,,[网络] 舟鰤属；舟鲹属
Naucrates ductor,,[网络] 舟鰤；二名法；黑带鰺
Naucratis,,n. 瑙克拉提斯（埃及北部的古希腊城市）
naucum,,核果肉
nauen,, [地名] [德国] 瑙恩
naufragiate,,[网络] au。。
Naugahyde,,"n. [纺]瑙加海德革(一种家具装潢用的织物,表面涂有一层橡胶或乙烯基树脂)"
naugatuck,, [地名] [美国] 诺格塔克
Naugets,,福美双
naught,n. complete failure,"n. 无, 零\na. 无价值的, 无用的"
naught signal,,"[计] ""0""信号, 零信号"
naught state,,"[计] ""0""状态, 零状态"
naughtie,, [人名] 诺蒂
naughtier,s. suggestive of sexual impropriety\ns. badly behaved,a. 顽皮的( naughty的比较级 ); 不听话的; 粗俗的; 下流的
naughties,plural of naughty\ns. badly behaved,"(naughty 的复数) a. 顽皮的, 没规矩的, 不适当的, 下流的"
naughtiest,s. suggestive of sexual impropriety\ns. badly behaved,a. 顽皮的( naughty的最高级 ); 不听话的; 粗俗的; 下流的
naughtily,adv. In a naughty manner; wickedly; perversely.,"adv. 顽皮地, 无礼地"
naughtiness,n. an attribute of mischievous children,n. 顽皮；淘气；无礼
Naughton,,n. (Naughton)人名；(英)诺顿\n诺顿
naughty,s. badly behaved,"a. 顽皮的, 没规矩的, 不适当的, 下流的"
Nauheim bath,,[医] 热碳酸盐[水]浴
Nauheim treatment,,[医] 瑙海姆水浴疗法
naui,, [体]全国潜水教练员协会
naujaite,,"闪霞方钠正长岩, 方钠霞石正长岩"
naujakasite,,瑙云母
naulls,, [人名] 诺尔斯
naum,, [人名] 瑙姆
naumachia,n a naval spectacle; a mock sea battle put on by the ancient Romans,"n. 海战演习, 水战剧场"
naumachy,n a naval spectacle; a mock sea battle put on by the ancient Romans,"n. 海战演习, 水战剧场"
nauman,, [人名] 瑙曼
naumann,, [人名] 瑙曼
naumannite,,硒银矿
naumburg,, [人名] 农伯格; [地名] [德国] 瑙姆堡
Naunyn's sign,,[医] 瑙宁氏征(胆囊炎的一种触诊体征)
Naunyn-Minkowski method,,"[医] 瑙-明二氏法(用气体扩张结肠后,进行肾触诊检查)"
naupaka,,草海桐
naupathia,n motion sickness experienced while traveling on water,"n. 恶心,晕船,极端厌恶"
naupegus,,[网络] 天竺葵
nauplial,,a. 具有甲壳动物无节幼体特征的
nauplii,pl.  of Nauplius,nauplius 的复数
naupliiform,,a. 甲壳动物无节幼体形的
nauplius,"n. A crustacean larva having three pairs of locomotive\n   organs (corresponding to the antennules, antennae, and mandibles), a\n   median eye, and little or no segmentation of the body.","n. 甲壳类动物的幼虫形式之一,无节幼体"
naurite,,(=nauruite)圆层磷灰石
naurodite,,似蓝闪石
Nauru,"n. an island republic on Nauru Island; phosphate exports support the economy\nn. a small island in the central Pacific Ocean 2,800 miles to the southwest of Hawaii; in Micronesia to the west of the Gilbert Islands",瑙鲁(岛)[西太平洋岛国](在赤道附近)
Nauru Island,,[网络] 瑙鲁岛；诺鲁
nauruan,n a native or inhabitant of Nauru\na of or relating to the island republic of Nauru or its residents,"n. , adj. Nauru的变形"
naus,,abbr. national airspace utilization system 国家航空航天应用系统; National Association for Uniformed Services 全国制服服务协会，全国统一服务协会
nausea,n. the state that precedes vomiting\nn. disgust so strong it makes you feel sick,"n. 反胃, 晕船, 恶心, 厌恶\n[医] 恶心"
nausea anesthesia,,[医] 恶心感觉缺失
nausea epidemica,,[医] 流行性恶心
nausea gravidarum,,[医] 妊娠期恶心
nausea marina,,"[医] 航海性恶心, 晕船"
nauseant,n a medicine that induces nausea and vomiting,a. [医] 引起呕吐的\nn. 呕吐剂
nauseate,v upset and make nauseated\nv cause aversion in; offend the moral sense of,"vi. 作呕, 产生恶感, 厌恶\nvt. 使厌恶, 使恶心"
nauseated,s. feeling nausea; feeling about to vomit,"a. 作呕的, 厌恶的"
nauseates,v upset and make nauseated\nv cause aversion in; offend the moral sense of,"v. 使恶心, 作呕( nauseate的第三人称单数 )"
nauseating,s. causing or able to cause nausea,"a. 作呕的, 恶心的, 厌恶的"
nauseatingly,,adv. 使人恶心地
nauseatingness,,[网络] 恶心的
nauseation,"n. The act of nauseating, or the state of being nauseated.",n. nauseate的变形
nauseous,s causing or able to cause nausea\ns feeling nausea; feeling about to vomit,"a. 令人作呕的, 厌恶的\n[医] 恶心的, 致恶心的"
nauseously,,adv. 令人作呕地;厌恶地
nausicaa,,n. 瑙西卡
Naussie,,n. <口>(尤指从欧洲)新移居澳洲的人(=New Australian)
naut,,"abbr. nautical 船员的, 航海的, 海军的"
naut mi,,[网络] autㄧ
nauta,, [地名] [秘鲁] 瑙塔
nauta mixer,,[机] 诺塔混合器
Nautamixer,,"螺旋式混合搅拌机, 诺塔混合器"
nautanki,,[网络] 诺塔基
nautch,n. an intricate traditional dance in India performed by professional dancing girls,n. 舞蹈
nautch dance,,[网络] nautch舞蹈
nautch girl,, （印度）表演舞蹈的（职业）舞女
nautic,a. Nautical.,"n. (尤指英国皇家海军的)水兵, 水手"
nautica,, [人名] 诺蒂卡
nautical,a. relating to or involving ships or shipping or navigation or seamen,"a. 海上的, 航海的, 船员的"
nautical chain,, 航海测链
nautical chart,,[经] 海图
nautical linear unit,,[网络] 航海线性单位
nautical mile,,[经] 海里
nautical signal flag,,[网络] 航海信号标志
nautical telegraph,,[电] 海洋电报
nautically,adv. In a nautical manner; with reference to nautical\n   affairs.,adv. 在航海方面
nautics,,"航海业务, 航海术"
nauticum foenus,,[法] 海运借贷利息
nautiform,a. Shaped like the hull of a ship.,舟形的
nautili,n a submarine that is propelled by nuclear power\nn cephalopod mollusk of warm seas whose females have delicate papery spiral shells\nn cephalopod of the Indian and Pacific oceans having a spiral shell with pale pearly partitions,nautilus 的复数
nautilicone,,鹦鹉螺壳
Nautilidae,n. spiral-shelled cephalopods,鹦鹉螺科
nautilite,n. A fossil nautilus.,n. 鹦鹉螺(或船蛸)的化石
nautiloid,"a. Like or pertaining to the nautilus; shaped like a\n   nautilus shell.\nn. A mollusk, or shell, of the genus Nautilus or family\n   Nautilidae.",n. [动] 鹦鹉螺目软体动物
Nautiloidea,,鹦鹉螺目; 鹦鹉螺亚纲
nautiloids,"plural of nautiloid\na. Like or pertaining to the nautilus; shaped like a\n   nautilus shell.\nn. A mollusk, or shell, of the genus Nautilus or family\n   Nautilidae.",(nautiloid 的复数) n.[动] 鹦鹉螺目软体动物
nautilus,n. a submarine that is propelled by nuclear power,"n. 鹦鹉螺, 船蛸"
nautiluses,pl.  of Nautilus,"n. 鹦鹉螺, 缸鱼, 鹦鹉螺号( nautilus的名词复数 )"
nautisan,,三氯叔丁醇
nautite,,思氏水锰矿
nautophone,,"n. 电雾笛, 电雾号"
nauvoo,, [地名] [美国] 诺伍
nav,,abbr. 资产净值（net asset value）
Nava,,n. 纳瓦（姓氏）
Navadel,,敌杀磷
navaglide,,飞机盲目着陆系统
Navaglobe,,[电] 航海球
Navagrahe,,九执历; 九执历
navaho,n. a member of an Athapaskan people that migrated to Arizona and New Mexico and Utah\nn. the Athapaskan language spoken by the Navaho,n. 纳瓦霍人（现住北美西部的印第安人）
navahos,,n. 纳瓦霍人（美国最大的印第安部落）( Navaho的名词复数 )
navaid,,n. 助航系统
navaids,plural of navaid,(navaid 的复数) n. 助航系统
navajo,n a member of an Athapaskan people that migrated to Arizona and New Mexico and Utah\nn the Athapaskan language spoken by the Navaho,n. 纳瓦霍人（美国最大的印第安部落）
navajoes,"n. pl. A tribe of Indians inhabiting New Mexico and Arizona,\n   allied to the Apaches. They are now largely engaged in agriculture.",n. 纳瓦霍人（美国最大的印第安部落）
navajoite,,n. [矿](纳瓦霍)钒矿
navajos,plural of navajo\nn a member of an Athapaskan people that migrated to Arizona and New Mexico and Utah\nn the Athapaskan language spoken by the Navaho,(navajo 的复数) n. 纳瓦霍人（美国最大的印第安部落）
naval,a. connected with or belonging to or used in a navy,"a. 海军的, 军舰的, 有舰队的\n[法] 海军的, 军舰的, 船的"
naval academy,,n. （美国）海军军官学校
naval aeroplane,,[机] 海军飞机
Naval Air Warfare Center Weapons Division,,[网络] 海军空战中心武器部；美国海军空战中心武器部门
naval architect,, 造船工程师
naval attache,,n. 〔外交〕海军武官
naval battle,, 海战
naval blockade,,[经] 海上封锁
naval brass,,[机] 海军黄铜
naval campaign,, 海军战役
naval chart,,[网络] 海图
naval commander,,[网络] 海军司令
naval court,,[法] 海军海事法庭
naval criminal law,,[法] 海军刑法
naval division,,n. 海军舰艇分队
naval engineer,, 造船工程师
naval engineering,, 海军工程（学）
naval equipment,,[网络] 海军装备；海上装备；舰船设备
naval forces,,na. 海军\n[网络] 海军部队
naval fuel oil,,[化] 军舰用燃料油
naval gun,, 舰炮
naval installation,,[网络] 海军安装
naval missile,,[网络] 海军导弹
naval officer,, 海军军官，美国财政部驻海关人员
naval prison,,[法] 海军监狱
naval prize,,[法] 海上捕获
naval radar,,[网络] 海军雷达
Naval Research Laboratory,,[网络] 美国海军研究实验室；美国海军实验室；海军研究中心
naval shipyard,,[网络] 海军造船厂；海军船坞；苏联船坞
Naval Special Warfare,,[网络] 海军特种作战；海军特战单位；海军特战指挥部
naval station,,[法] 军港
naval stores,,"海军补给品, 松脂制品"
